date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202112,neighboring_chfl,other,29,indication,NA,135,NA,0.031,3.1,3.3000000000000003,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202113,neighboring_chfl,other,35,indication,NA,170,NA,0.038,3.8,3.4000000000000004,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202114,neighboring_chfl,other,52,indication,NA,222,NA,0.071,7.1,3.9,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202115,neighboring_chfl,other,60,indication,NA,282,NA,0.096,9.6,4.3999999999999995,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202116,neighboring_chfl,other,155,indication,NA,437,NA,0.136,13.600000000000001,5.800000000000001,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202117,neighboring_chfl,other,207,indication,NA,644,NA,0.17,17,7.3999999999999995,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202118,neighboring_chfl,other,226,indication,NA,870,NA,0.145,14.499999999999998,8.5,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202119,neighboring_chfl,other,344,indication,NA,1214,NA,0.179,17.9,10,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202120,neighboring_chfl,other,1299,indication,NA,2513,NA,0.344,34.4,15.7,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202121,neighboring_chfl,other,970,indication,NA,3483,NA,0.305,30.5,18.2,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202122,neighboring_chfl,other,1424,indication,NA,4907,NA,0.417,41.699999999999996,21.7,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202123,neighboring_chfl,other,1653,indication,NA,6560,NA,0.544,54.400000000000006,25.6,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202124,neighboring_chfl,other,1263,indication,NA,7823,NA,0.569,56.89999999999999,28.1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202125,neighboring_chfl,other,1254,indication,NA,9077,NA,0.636,63.6,30.5,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202126,neighboring_chfl,other,1359,indication,NA,10436,NA,0.698,69.8,32.9,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202127,neighboring_chfl,other,1517,indication,NA,11953,NA,0.759,75.9,35.4,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202128,neighboring_chfl,other,1516,indication,NA,13469,NA,0.765,76.5,37.7,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202129,neighboring_chfl,other,1170,indication,NA,14639,NA,0.738,73.8,39.2,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202130,neighboring_chfl,other,628,indication,NA,15267,NA,0.727,72.7,40,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202131,neighboring_chfl,other,445,indication,NA,15712,NA,0.757,75.7,40.5,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202132,neighboring_chfl,other,436,indication,NA,16148,NA,0.741,74.1,41,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202133,neighboring_chfl,other,561,indication,NA,16709,NA,0.738,73.8,41.699999999999996,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202134,neighboring_chfl,other,577,indication,NA,17286,NA,0.776,77.60000000000001,42.3,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202135,neighboring_chfl,other,442,indication,NA,17728,NA,0.735,73.5,42.8,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202136,neighboring_chfl,other,351,indication,NA,18079,NA,0.727,72.7,43.1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202137,neighboring_chfl,other,335,indication,NA,18414,NA,0.775,77.5,43.5,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202138,neighboring_chfl,other,255,indication,NA,18669,NA,0.733,73.3,43.7,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202139,neighboring_chfl,other,338,indication,NA,19007,NA,0.824,82.39999999999999,44.1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202140,neighboring_chfl,other,359,indication,NA,19366,NA,0.794,79.4,44.4,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202141,neighboring_chfl,other,472,indication,NA,19838,NA,0.787,78.7,44.9,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202142,neighboring_chfl,other,452,indication,NA,20290,NA,0.829,82.89999999999999,45.4,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,neighboring_chfl,other,288,indication,NA,20578,NA,0.852,85.2,45.7,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,neighboring_chfl,other,243,indication,NA,20821,NA,0.853,85.3,45.9,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,neighboring_chfl,other,206,indication,NA,21027,NA,0.831,83.1,46.1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,neighboring_chfl,other,142,indication,NA,21169,NA,0.751,75.1,46.2,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,NW,age,0,indication,43520,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,NW,age,0,indication,43520,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,NW,age,0,indication,43520,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,NW,age,1,indication,43520,1,0,0.333,33.300000000000004,20,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,NW,age,82,indication,43520,83,0.2,0.788,78.8,76.1,0.19,0.19,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,NW,age,88,indication,43520,171,0.4,0.633,63.3,69,0.2,0.39,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,NW,age,334,indication,43520,505,1.2,0.637,63.7,65.4,0.77,1.16,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,NW,age,552,indication,43520,1057,2.4,0.642,64.2,64.8,1.27,2.43,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202107,NW,age,144,indication,43520,1201,2.8,0.529,52.900000000000006,63.1,0.33,2.76,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202108,NW,age,344,indication,43520,1545,3.6,0.51,51,59.9,0.79,3.55,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202109,NW,age,147,indication,43520,1692,3.9,0.523,52.300000000000004,59.199999999999996,0.34,3.89,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202110,NW,age,1,indication,43520,1693,3.9,0.125,12.5,59.099999999999994,0,3.89,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202111,NW,age,5,indication,43520,1698,3.9,0.051,5.1,57.3,0.01,3.9,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202112,NW,age,51,indication,43520,1749,4,0.364,36.4,56.3,0.12,4.02,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202113,NW,age,106,indication,43520,1855,4.3,0.388,38.800000000000004,54.900000000000006,0.24,4.26,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202114,NW,age,108,indication,43520,1963,4.5,0.339,33.900000000000006,53.1,0.25,4.51,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202115,NW,age,229,indication,43520,2192,5,0.456,45.6,52.2,0.53,5.04,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202116,NW,age,242,indication,43520,2434,5.6,0.472,47.199999999999996,51.7,0.56,5.59,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202117,NW,age,278,indication,43520,2712,6.2,0.454,45.4,50.9,0.64,6.23,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202118,NW,age,154,indication,43520,2866,6.6,0.147,14.7,45,0.35,6.59,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202119,NW,age,154,indication,43520,3020,6.9,0.176,17.599999999999998,41.699999999999996,0.35,6.94,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202120,NW,age,104,indication,43520,3124,7.2,0.109,10.9,38.1,0.24,7.18,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202121,NW,age,58,indication,43520,3182,7.3,0.059,5.8999999999999995,34.599999999999994,0.13,7.31,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202122,NW,age,50,indication,43520,3232,7.4,0.03,3,29.799999999999997,0.11,7.43,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202123,NW,age,47,indication,43520,3279,7.5,0.03,3,26.400000000000002,0.11,7.53,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202124,NW,age,17,indication,43520,3296,7.6,0.013,1.3,24,0.04,7.57,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202125,NW,age,25,indication,43520,3321,7.6,0.015,1.5,21.7,0.06,7.63,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202126,NW,age,24,indication,43520,3345,7.7,0.015,1.5,19.8,0.06,7.69,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202127,NW,age,13,indication,43520,3358,7.7,0.012,1.2,18.7,0.03,7.72,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202128,NW,age,7,indication,43520,3365,7.7,0.008,0.8,17.8,0.02,7.73,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202129,NW,age,3,indication,43520,3368,7.7,0.004,0.4,17.2,0.01,7.74,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202130,NW,age,17,indication,43520,3385,7.8,0.015,1.5,16.3,0.04,7.78,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202131,NW,age,6,indication,43520,3391,7.8,0.007,0.7000000000000001,15.7,0.01,7.79,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202132,NW,age,6,indication,43520,3397,7.8,0.013,1.3,15.4,0.01,7.81,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202133,NW,age,6,indication,43520,3403,7.8,0.024,2.4,15.299999999999999,0.01,7.82,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202134,NW,age,12,indication,43520,3415,7.8,0.023,2.3,15,0.03,7.85,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202135,NW,age,7,indication,43520,3422,7.9,0.031,3.1,14.799999999999999,0.02,7.86,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202136,NW,age,10,indication,43520,3432,7.9,0.041,4.1000000000000005,14.7,0.02,7.89,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202137,NW,age,10,indication,43520,3442,7.9,0.025,2.5,14.499999999999998,0.02,7.91,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202138,NW,age,15,indication,43520,3457,7.9,0.022,2.1999999999999997,14.2,0.03,7.94,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202139,NW,age,21,indication,43520,3478,8,0.039,3.9,14.000000000000002,0.05,7.99,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202140,NW,age,23,indication,43520,3501,8,0.043,4.3,13.8,0.05,8.04,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202141,NW,age,43,indication,43520,3544,8.1,0.054,5.4,13.5,0.1,8.14,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202142,NW,age,26,indication,43520,3570,8.2,0.037,3.6999999999999997,13.3,0.06,8.2,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,NW,age,19,indication,43520,3589,8.2,0.048,4.8,13.100000000000001,0.04,8.25,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,NW,age,13,indication,43520,3602,8.3,0.067,6.7,13.100000000000001,0.03,8.28,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,NW,age,5,indication,43520,3607,8.3,0.024,2.4,13,0.01,8.29,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,NW,age,9,indication,43520,3616,8.3,0.054,5.4,13,0.02,8.31,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,NW,chronic_disease,0,indication,43520,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,NW,chronic_disease,0,indication,43520,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,NW,chronic_disease,1,indication,43520,1,0,0.5,50,50,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,NW,chronic_disease,1,indication,43520,2,0,0.333,33.300000000000004,40,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,NW,chronic_disease,16,indication,43520,18,0,0.154,15.4,16.5,0.04,0.04,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,NW,chronic_disease,35,indication,43520,53,0.1,0.252,25.2,21.4,0.08,0.12,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,NW,chronic_disease,123,indication,43520,176,0.4,0.235,23.5,22.8,0.28,0.4,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,NW,chronic_disease,222,indication,43520,398,0.9,0.258,25.8,24.4,0.51,0.91,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202107,NW,chronic_disease,77,indication,43520,475,1.1,0.283,28.299999999999997,24.9,0.18,1.09,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202108,NW,chronic_disease,199,indication,43520,674,1.5,0.295,29.5,26.1,0.46,1.55,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202109,NW,chronic_disease,76,indication,43520,750,1.7,0.27,27,26.200000000000003,0.17,1.72,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202110,NW,chronic_disease,2,indication,43520,752,1.7,0.25,25,26.200000000000003,0,1.73,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202111,NW,chronic_disease,78,indication,43520,830,1.9,0.796,79.60000000000001,28.000000000000004,0.18,1.91,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202112,NW,chronic_disease,58,indication,43520,888,2,0.414,41.4,28.599999999999998,0.13,2.04,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202113,NW,chronic_disease,50,indication,43520,938,2.2,0.183,18.3,27.800000000000004,0.11,2.16,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202114,NW,chronic_disease,154,indication,43520,1092,2.5,0.483,48.3,29.5,0.35,2.51,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202115,NW,chronic_disease,93,indication,43520,1185,2.7,0.185,18.5,28.199999999999996,0.21,2.72,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202116,NW,chronic_disease,139,indication,43520,1324,3,0.271,27.1,28.1,0.32,3.04,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202117,NW,chronic_disease,246,indication,43520,1570,3.6,0.401,40.1,29.5,0.57,3.61,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202118,NW,chronic_disease,569,indication,43520,2139,4.9,0.543,54.300000000000004,33.6,1.31,4.91,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202119,NW,chronic_disease,459,indication,43520,2598,6,0.525,52.5,35.8,1.05,5.97,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202120,NW,chronic_disease,508,indication,43520,3106,7.1,0.532,53.2,37.9,1.17,7.14,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202121,NW,chronic_disease,392,indication,43520,3498,8,0.397,39.7,38.1,0.9,8.04,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202122,NW,chronic_disease,626,indication,43520,4124,9.5,0.376,37.6,38,1.44,9.48,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202123,NW,chronic_disease,342,indication,43520,4466,10.3,0.216,21.6,35.9,0.79,10.26,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202124,NW,chronic_disease,196,indication,43520,4662,10.7,0.154,15.4,34,0.45,10.71,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202125,NW,chronic_disease,170,indication,43520,4832,11.1,0.105,10.5,31.5,0.39,11.1,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202126,NW,chronic_disease,200,indication,43520,5032,11.6,0.129,12.9,29.799999999999997,0.46,11.56,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202127,NW,chronic_disease,88,indication,43520,5120,11.8,0.082,8.200000000000001,28.499999999999996,0.2,11.76,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202128,NW,chronic_disease,87,indication,43520,5207,12,0.095,9.5,27.6,0.2,11.96,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202129,NW,chronic_disease,36,indication,43520,5243,12,0.05,5,26.8,0.08,12.05,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202130,NW,chronic_disease,44,indication,43520,5287,12.1,0.039,3.9,25.5,0.1,12.15,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202131,NW,chronic_disease,60,indication,43520,5347,12.3,0.07,7.000000000000001,24.8,0.14,12.29,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202132,NW,chronic_disease,10,indication,43520,5357,12.3,0.022,2.1999999999999997,24.3,0.02,12.31,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202133,NW,chronic_disease,21,indication,43520,5378,12.4,0.083,8.3,24.099999999999998,0.05,12.36,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202134,NW,chronic_disease,28,indication,43520,5406,12.4,0.053,5.3,23.7,0.06,12.42,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202135,NW,chronic_disease,13,indication,43520,5419,12.5,0.057,5.7,23.5,0.03,12.45,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202136,NW,chronic_disease,20,indication,43520,5439,12.5,0.081,8.1,23.3,0.05,12.5,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202137,NW,chronic_disease,27,indication,43520,5466,12.6,0.069,6.9,23.1,0.06,12.56,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202138,NW,chronic_disease,35,indication,43520,5501,12.6,0.052,5.2,22.6,0.08,12.64,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202139,NW,chronic_disease,42,indication,43520,5543,12.7,0.078,7.8,22.3,0.1,12.74,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202140,NW,chronic_disease,33,indication,43520,5576,12.8,0.062,6.2,21.9,0.08,12.81,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202141,NW,chronic_disease,55,indication,43520,5631,12.9,0.07,7.000000000000001,21.5,0.13,12.94,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202142,NW,chronic_disease,32,indication,43520,5663,13,0.046,4.6,21,0.07,13.01,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,NW,chronic_disease,18,indication,43520,5681,13.1,0.046,4.6,20.8,0.04,13.05,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,NW,chronic_disease,4,indication,43520,5685,13.1,0.021,2.1,20.7,0.01,13.06,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,NW,chronic_disease,13,indication,43520,5698,13.1,0.063,6.3,20.599999999999998,0.03,13.09,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,NW,chronic_disease,10,indication,43520,5708,13.1,0.06,6,20.5,0.02,13.12,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,NW,med_prof,0,indication,43520,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,NW,med_prof,0,indication,43520,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,NW,med_prof,0,indication,43520,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,NW,med_prof,1,indication,43520,1,0,0.333,33.300000000000004,20,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,NW,med_prof,4,indication,43520,5,0,0.038,3.8,4.6,0.01,0.01,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,NW,med_prof,6,indication,43520,11,0,0.043,4.3,4.3999999999999995,0.01,0.03,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,NW,med_prof,33,indication,43520,44,0.1,0.063,6.3,5.7,0.08,0.1,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,NW,med_prof,37,indication,43520,81,0.2,0.043,4.3,5,0.09,0.19,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202107,NW,med_prof,34,indication,43520,115,0.3,0.125,12.5,6,0.08,0.26,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202108,NW,med_prof,43,indication,43520,158,0.4,0.064,6.4,6.1,0.1,0.36,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202109,NW,med_prof,44,indication,43520,202,0.5,0.157,15.7,7.1,0.1,0.46,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202110,NW,med_prof,4,indication,43520,206,0.5,0.5,50,7.199999999999999,0.01,0.47,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202111,NW,med_prof,1,indication,43520,207,0.5,0.01,1,7.000000000000001,0,0.48,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202112,NW,med_prof,7,indication,43520,214,0.5,0.05,5,6.9,0.02,0.49,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202113,NW,med_prof,94,indication,43520,308,0.7,0.344,34.4,9.1,0.22,0.71,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202114,NW,med_prof,9,indication,43520,317,0.7,0.028,2.8000000000000003,8.6,0.02,0.73,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202115,NW,med_prof,110,indication,43520,427,1,0.219,21.9,10.2,0.25,0.98,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202116,NW,med_prof,59,indication,43520,486,1.1,0.115,11.5,10.299999999999999,0.14,1.12,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202117,NW,med_prof,10,indication,43520,496,1.1,0.016,1.6,9.3,0.02,1.14,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202118,NW,med_prof,44,indication,43520,540,1.2,0.042,4.2,8.5,0.1,1.24,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202119,NW,med_prof,47,indication,43520,587,1.3,0.054,5.4,8.1,0.11,1.35,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202120,NW,med_prof,39,indication,43520,626,1.4,0.041,4.1000000000000005,7.6,0.09,1.44,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202121,NW,med_prof,29,indication,43520,655,1.5,0.029,2.9000000000000004,7.1,0.07,1.51,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202122,NW,med_prof,105,indication,43520,760,1.7,0.063,6.3,7.000000000000001,0.24,1.75,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202123,NW,med_prof,65,indication,43520,825,1.9,0.041,4.1000000000000005,6.6000000000000005,0.15,1.9,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202124,NW,med_prof,41,indication,43520,866,2,0.032,3.2,6.3,0.09,1.99,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202125,NW,med_prof,44,indication,43520,910,2.1,0.027,2.7,5.8999999999999995,0.1,2.09,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202126,NW,med_prof,36,indication,43520,946,2.2,0.023,2.3,5.6000000000000005,0.08,2.17,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202127,NW,med_prof,28,indication,43520,974,2.2,0.026,2.6,5.4,0.06,2.24,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202128,NW,med_prof,19,indication,43520,993,2.3,0.021,2.1,5.3,0.04,2.28,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202129,NW,med_prof,20,indication,43520,1013,2.3,0.028,2.8000000000000003,5.2,0.05,2.33,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202130,NW,med_prof,35,indication,43520,1048,2.4,0.031,3.1,5.1,0.08,2.41,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
