date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202053,NE,female,91,sex,89710,91,0.1,0.1,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.433,43.3
202101,NE,female,174,sex,89710,265,0.19,0.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.433,43.3
202102,NE,female,230,sex,89710,495,0.26,0.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.467,46.7
202103,NE,female,826,sex,89710,1321,0.92,1.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.59,59
202104,NE,female,1378,sex,89710,2699,1.54,3.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.603,60.3
202105,NE,female,2076,sex,89710,4775,2.31,5.32,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.571,57.099999999999994
202106,NE,female,1749,sex,89710,6524,1.95,7.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.568,56.8
202107,NE,female,1373,sex,89710,7897,1.53,8.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.548,54.800000000000004
202108,NE,female,2396,sex,89710,10293,2.67,11.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.605,60.5
202109,NE,female,2277,sex,89710,12570,2.54,14.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.575,57.49999999999999
202110,NE,female,2674,sex,89710,15244,2.98,16.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.578,57.8
202111,NE,female,735,sex,89710,15979,0.82,17.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.537,53.7
202112,NE,female,3526,sex,89710,19505,3.93,21.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.58,57.99999999999999
202113,NE,female,2875,sex,89710,22380,3.2,24.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.58,57.99999999999999
202114,NE,female,2852,sex,89710,25232,3.18,28.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.558,55.800000000000004
202115,NE,female,3215,sex,89710,28447,3.58,31.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.533,53.300000000000004
202116,NE,female,3793,sex,89710,32240,4.23,35.94,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.521,52.1
202117,NE,female,5423,sex,89710,37663,6.05,41.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.562,56.2
202118,NE,female,3352,sex,89710,41015,3.74,45.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.557,55.7
202119,NE,female,3828,sex,89710,44843,4.27,49.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.518,51.800000000000004
202120,NE,female,4296,sex,89710,49139,4.79,54.78,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.508,50.8
202121,NE,female,5030,sex,89710,54169,5.61,60.38,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.509,50.9
202122,NE,female,5358,sex,89710,59527,5.97,66.35,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.506,50.6
202123,NE,female,5699,sex,89710,65226,6.35,72.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.479,47.9
202124,NE,female,5191,sex,89710,70417,5.79,78.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.484,48.4
202125,NE,female,5104,sex,89710,75521,5.69,84.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.493,49.3
202126,NE,female,5060,sex,89710,80581,5.64,89.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.492,49.2
202127,NE,female,4300,sex,89710,84881,4.79,94.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202128,NE,female,4044,sex,89710,88925,4.51,99.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.474,47.4
202129,NE,female,2724,sex,89710,91649,3.04,102.16,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.484,48.4
202130,NE,female,2206,sex,89710,93855,2.46,104.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.501,50.1
202131,NE,female,1831,sex,89710,95686,2.04,106.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.5,50
202132,NE,female,1841,sex,89710,97527,2.05,108.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.5,50
202133,NE,female,1573,sex,89710,99100,1.75,110.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.502,50.2
202134,NE,female,1598,sex,89710,100698,1.78,112.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.512,51.2
202135,NE,female,2104,sex,89710,102802,2.35,114.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.516,51.6
202136,NE,female,2085,sex,89710,104887,2.32,116.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.509,50.9
202137,NE,female,2190,sex,89710,107077,2.44,119.36,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.496,49.6
202138,NE,female,2327,sex,89710,109404,2.59,121.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.491,49.1
202139,NE,female,2344,sex,89710,111748,2.61,124.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.503,50.3
202140,NE,female,1781,sex,89710,113529,1.99,126.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.498,49.8
202141,NE,female,1726,sex,89710,115255,1.92,128.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.49,49
202142,NE,female,1520,sex,89710,116775,1.69,130.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.463,46.300000000000004
202143,NE,female,1309,sex,89710,118084,1.46,131.63,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.488,48.8
202144,NE,female,1003,sex,89710,119087,1.12,132.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.468,46.800000000000004
202145,NE,female,802,sex,89710,119889,0.89,133.64,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.48,48
202146,NE,female,1534,sex,89710,121423,1.71,135.35,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.5,50
202052,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202101,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202102,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202103,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202104,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202105,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202106,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202107,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202108,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202109,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202110,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202111,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202112,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202113,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202114,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202115,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202116,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202117,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202118,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202119,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202120,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202121,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202122,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202123,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202124,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202125,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202126,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202127,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202128,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202129,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202130,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202131,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202132,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202133,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202134,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202135,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202136,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202137,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202138,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202139,NE,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202140,NE,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202141,NE,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202142,NE,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202143,NE,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202144,NE,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202145,NE,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202146,NE,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202052,NW,male,54,sex,22298,54,0.24,0.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.458,45.800000000000004
202053,NW,male,32,sex,22298,86,0.14,0.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.34,34
202101,NW,male,121,sex,22298,207,0.54,0.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.352,35.199999999999996
202102,NW,male,720,sex,22298,927,3.23,4.16,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202103,NW,male,238,sex,22298,1165,1.07,5.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.473,47.3
202104,NW,male,388,sex,22298,1553,1.74,6.96,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.448,44.800000000000004
202105,NW,male,291,sex,22298,1844,1.31,8.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.405,40.5
202106,NW,male,494,sex,22298,2338,2.22,10.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.496,49.6
202107,NW,male,126,sex,22298,2464,0.57,11.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.529,52.900000000000006
202108,NW,male,394,sex,22298,2858,1.77,12.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.488,48.8
202109,NW,male,208,sex,22298,3066,0.93,13.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.392,39.2
202110,NW,male,95,sex,22298,3161,0.43,14.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.258,25.8
202111,NW,male,155,sex,22298,3316,0.7,14.87,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.465,46.5
202112,NW,male,360,sex,22298,3676,1.61,16.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.474,47.4
202113,NW,male,377,sex,22298,4053,1.69,18.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.432,43.2
202114,NW,male,381,sex,22298,4434,1.71,19.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.523,52.300000000000004
202115,NW,male,787,sex,22298,5221,3.53,23.41,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.467,46.7
202116,NW,male,572,sex,22298,5793,2.57,25.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.462,46.2
202117,NW,male,883,sex,22298,6676,3.96,29.94,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.482,48.199999999999996
202118,NW,male,1283,sex,22298,7959,5.75,35.69,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.514,51.4
202119,NW,male,1183,sex,22298,9142,5.31,41,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.518,51.800000000000004
202120,NW,male,1213,sex,22298,10355,5.44,46.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.503,50.3
202121,NW,male,1459,sex,22298,11814,6.54,52.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.525,52.5
202122,NW,male,1362,sex,22298,13176,6.11,59.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.505,50.5
202123,NW,male,1584,sex,22298,14760,7.1,66.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.537,53.7
202124,NW,male,1060,sex,22298,15820,4.75,70.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.541,54.1
202125,NW,male,1371,sex,22298,17191,6.15,77.1,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.552,55.2
202126,NW,male,1474,sex,22298,18665,6.61,83.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.54,54
202127,NW,male,1041,sex,22298,19706,4.67,88.38,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.56,56.00000000000001
202128,NW,male,724,sex,22298,20430,3.25,91.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.551,55.1
202129,NW,male,526,sex,22298,20956,2.36,93.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.547,54.7
202130,NW,male,832,sex,22298,21788,3.73,97.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.579,57.9
202131,NW,male,551,sex,22298,22339,2.47,100.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.538,53.800000000000004
202132,NW,male,306,sex,22298,22645,1.37,101.56,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202133,NW,male,258,sex,22298,22903,1.16,102.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.54,54
202134,NW,male,609,sex,22298,23512,2.73,105.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.536,53.6
202135,NW,male,357,sex,22298,23869,1.6,107.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.526,52.6
202136,NW,male,479,sex,22298,24348,2.15,109.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.523,52.300000000000004
202137,NW,male,629,sex,22298,24977,2.82,112.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.542,54.2
202138,NW,male,581,sex,22298,25558,2.61,114.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.53,53
202139,NW,male,473,sex,22298,26031,2.12,116.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.525,52.5
202140,NW,male,384,sex,22298,26415,1.72,118.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.562,56.2
202141,NW,male,542,sex,22298,26957,2.43,120.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.552,55.2
202142,NW,male,452,sex,22298,27409,2.03,122.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.545,54.50000000000001
202143,NW,male,326,sex,22298,27735,1.46,124.38,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.547,54.7
202144,NW,male,168,sex,22298,27903,0.75,125.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.564,56.39999999999999
202145,NW,male,288,sex,22298,28191,1.29,126.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.512,51.2
202146,NW,male,718,sex,22298,28909,3.22,129.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.497,49.7
202052,NW,female,64,sex,21222,64,0.3,0.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.542,54.2
202053,NW,female,62,sex,21222,126,0.29,0.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.66,66
202101,NW,female,223,sex,21222,349,1.05,1.64,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.648,64.8
202102,NW,female,684,sex,21222,1033,3.22,4.87,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202103,NW,female,265,sex,21222,1298,1.25,6.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.527,52.7
202104,NW,female,479,sex,21222,1777,2.26,8.37,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.552,55.2
202105,NW,female,427,sex,21222,2204,2.01,10.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.595,59.5
202106,NW,female,501,sex,21222,2705,2.36,12.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.504,50.4
202107,NW,female,112,sex,21222,2817,0.53,13.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.471,47.099999999999994
202108,NW,female,413,sex,21222,3230,1.95,15.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.512,51.2
202109,NW,female,323,sex,21222,3553,1.52,16.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.608,60.8
202110,NW,female,273,sex,21222,3826,1.29,18.03,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.742,74.2
202111,NW,female,178,sex,21222,4004,0.84,18.87,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.535,53.5
202112,NW,female,400,sex,21222,4404,1.88,20.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.526,52.6
202113,NW,female,495,sex,21222,4899,2.33,23.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.568,56.8
202114,NW,female,347,sex,21222,5246,1.64,24.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.477,47.699999999999996
202115,NW,female,897,sex,21222,6143,4.23,28.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.533,53.300000000000004
202116,NW,female,665,sex,21222,6808,3.13,32.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.538,53.800000000000004
202117,NW,female,949,sex,21222,7757,4.47,36.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.518,51.800000000000004
202118,NW,female,1213,sex,21222,8970,5.72,42.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.486,48.6
202119,NW,female,1099,sex,21222,10069,5.18,47.45,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.482,48.199999999999996
202120,NW,female,1198,sex,21222,11267,5.65,53.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.497,49.7
202121,NW,female,1319,sex,21222,12586,6.22,59.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.475,47.5
202122,NW,female,1334,sex,21222,13920,6.29,65.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.495,49.5
202123,NW,female,1365,sex,21222,15285,6.43,72.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.463,46.300000000000004
202124,NW,female,899,sex,21222,16184,4.24,76.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.459,45.9
202125,NW,female,1113,sex,21222,17297,5.24,81.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.448,44.800000000000004
202126,NW,female,1255,sex,21222,18552,5.91,87.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.46,46
202127,NW,female,818,sex,21222,19370,3.85,91.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.44,44
202128,NW,female,591,sex,21222,19961,2.78,94.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.449,44.9
202129,NW,female,436,sex,21222,20397,2.05,96.11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.453,45.300000000000004
202130,NW,female,604,sex,21222,21001,2.85,98.96,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.421,42.1
202131,NW,female,473,sex,21222,21474,2.23,101.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.462,46.2
202132,NW,female,291,sex,21222,21765,1.37,102.56,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202133,NW,female,220,sex,21222,21985,1.04,103.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.46,46
202134,NW,female,528,sex,21222,22513,2.49,106.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.464,46.400000000000006
202135,NW,female,322,sex,21222,22835,1.52,107.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.474,47.4
202136,NW,female,436,sex,21222,23271,2.05,109.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.477,47.699999999999996
202137,NW,female,531,sex,21222,23802,2.5,112.16,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.458,45.800000000000004
202138,NW,female,515,sex,21222,24317,2.43,114.58,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.47,47
202139,NW,female,428,sex,21222,24745,2.02,116.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.475,47.5
202140,NW,female,299,sex,21222,25044,1.41,118.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.438,43.8
202141,NW,female,440,sex,21222,25484,2.07,120.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.448,44.800000000000004
202142,NW,female,378,sex,21222,25862,1.78,121.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.455,45.5
202143,NW,female,270,sex,21222,26132,1.27,123.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.453,45.300000000000004
