date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202111,GL,hospital,10,location,40851,18,NA,0.012,1.2,0.3,0.02,0.04,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,GL,hospital,0,location,40851,18,NA,0,0,0.2,0,0.04,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,GL,hospital,0,location,40851,18,NA,0,0,0.2,0,0.04,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,GL,hospital,1,location,40851,19,NA,0.004,0.4,0.2,0,0.05,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,GL,hospital,17,location,40851,36,NA,0.017,1.7000000000000002,0.4,0.04,0.09,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,GL,hospital,0,location,40851,36,NA,0,0,0.3,0,0.09,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,GL,hospital,52,location,40851,88,NA,0.024,2.4,0.6,0.13,0.22,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,GL,hospital,34,location,40851,122,NA,0.015,1.5,0.8,0.08,0.3,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,GL,hospital,24,location,40851,146,NA,0.019,1.9,0.8,0.06,0.36,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,GL,hospital,0,location,40851,146,NA,0,0,0.7000000000000001,0,0.36,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,GL,hospital,51,location,40851,197,NA,0.024,2.4,0.8999999999999999,0.12,0.48,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,GL,hospital,40,location,40851,237,NA,0.018,1.7999999999999998,1,0.1,0.58,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,GL,hospital,29,location,40851,266,NA,0.013,1.3,1,0.07,0.65,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,GL,hospital,5,location,40851,271,NA,0.002,0.2,0.8999999999999999,0.01,0.66,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,GL,hospital,1,location,40851,272,NA,0,0,0.8999999999999999,0,0.67,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,GL,hospital,26,location,40851,298,NA,0.031,3.1,0.8999999999999999,0.06,0.73,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,GL,hospital,29,location,40851,327,NA,0.029,2.9000000000000004,1,0.07,0.8,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,GL,hospital,0,location,40851,327,NA,0,0,1,0,0.8,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,GL,hospital,0,location,40851,327,NA,0,0,0.8999999999999999,0,0.8,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,GL,hospital,17,location,40851,344,NA,0.459,45.9,1,0.04,0.84,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,GL,hospital,10,location,40851,354,NA,0.588,58.8,1,0.02,0.87,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,GL,hospital,0,location,40851,354,NA,0,0,1,0,0.87,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,GL,hospital,4,location,40851,358,NA,0.003,0.3,0.8999999999999999,0.01,0.88,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,GL,hospital,0,location,40851,358,NA,0,0,0.8999999999999999,0,0.88,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,GL,hospital,8,location,40851,366,NA,0.01,1,0.8999999999999999,0.02,0.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,GL,hospital,2,location,40851,368,NA,0.002,0.2,0.8999999999999999,0,0.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,GL,hospital,0,location,40851,368,NA,0,0,0.8999999999999999,0,0.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,GL,hospital,0,location,40851,368,NA,0,0,0.8999999999999999,0,0.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,GL,hospital,0,location,40851,368,NA,0,0,0.8,0,0.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,GL,hospital,0,location,40851,368,NA,0,0,0.8,0,0.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,GL,hospital,0,location,40851,368,NA,0,0,0.8,0,0.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,GL,hospital,0,location,40851,368,NA,0,0,0.8,0,0.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,GL,hospital,0,location,40851,368,NA,0,0,0.8,0,0.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,GL,hospital,0,location,40851,368,NA,0,0,0.8,0,0.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,GL,other,0,location,40851,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,GL,other,0,location,40851,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,GL,other,335,location,40851,335,NA,0.982,98.2,98,0.82,0.82,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,GL,other,432,location,40851,767,NA,0.757,75.7,84,1.06,1.88,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,GL,other,192,location,40851,959,NA,0.34,34,64.9,0.47,2.35,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,GL,other,202,location,40851,1161,NA,0.217,21.7,48.199999999999996,0.49,2.84,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,GL,other,393,location,40851,1554,NA,0.693,69.3,52.2,0.96,3.8,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,GL,other,436,location,40851,1990,NA,0.749,74.9,55.900000000000006,1.07,4.87,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,GL,other,186,location,40851,2176,NA,0.463,46.300000000000004,54.900000000000006,0.46,5.33,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,GL,other,164,location,40851,2340,NA,0.158,15.8,46.800000000000004,0.4,5.73,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,GL,other,52,location,40851,2392,NA,0.071,7.1,41.699999999999996,0.13,5.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,GL,other,97,location,40851,2489,NA,0.361,36.1,41.5,0.24,6.09,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,GL,other,135,location,40851,2624,NA,0.158,15.8,38.3,0.33,6.42,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,GL,other,0,location,40851,2624,NA,0,0,34,0,6.42,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,GL,other,19,location,40851,2643,NA,0.021,2.1,30.7,0.05,6.47,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,GL,other,41,location,40851,2684,NA,0.181,18.099999999999998,30.4,0.1,6.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,GL,other,132,location,40851,2816,NA,0.129,12.9,28.599999999999998,0.32,6.89,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,GL,other,31,location,40851,2847,NA,0.018,1.7999999999999998,24.6,0.08,6.97,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,GL,other,14,location,40851,2861,NA,0.006,0.6,20.7,0.03,7,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,GL,other,0,location,40851,2861,NA,0,0,17.9,0,7,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,GL,other,0,location,40851,2861,NA,0,0,16.6,0,7,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,GL,other,0,location,40851,2861,NA,0,0,14.299999999999999,0,7,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,GL,other,45,location,40851,2906,NA,0.021,2.1,13.100000000000001,0.11,7.11,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,GL,other,0,location,40851,2906,NA,0,0,11.899999999999999,0,7.11,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,GL,other,0,location,40851,2906,NA,0,0,10.9,0,7.11,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,GL,other,4,location,40851,2910,NA,0.001,0.1,9.9,0.01,7.12,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,GL,other,2,location,40851,2912,NA,0.001,0.1,9.2,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,GL,other,0,location,40851,2912,NA,0,0,9,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,GL,other,0,location,40851,2912,NA,0,0,8.7,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,GL,other,0,location,40851,2912,NA,0,0,8.5,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,GL,other,0,location,40851,2912,NA,0,0,8.200000000000001,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,GL,other,0,location,40851,2912,NA,0,0,8.1,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,GL,other,0,location,40851,2912,NA,0,0,8.1,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,GL,other,0,location,40851,2912,NA,0,0,8,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,GL,other,0,location,40851,2912,NA,0,0,7.7,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,GL,other,0,location,40851,2912,NA,0,0,7.6,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,GL,other,0,location,40851,2912,NA,0,0,7.3999999999999995,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,GL,other,0,location,40851,2912,NA,0,0,7.199999999999999,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,GL,other,0,location,40851,2912,NA,0,0,7.000000000000001,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,GL,other,0,location,40851,2912,NA,0,0,6.9,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,GL,other,0,location,40851,2912,NA,0,0,6.7,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,GL,other,0,location,40851,2912,NA,0,0,6.6000000000000005,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,GL,other,0,location,40851,2912,NA,0,0,6.5,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,GL,other,0,location,40851,2912,NA,0,0,6.3,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,GL,other,0,location,40851,2912,NA,0,0,6.3,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,GL,other,0,location,40851,2912,NA,0,0,6.3,0,7.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,GR,vaccination_centre,0,location,200096,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,GR,vaccination_centre,0,location,200096,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,GR,vaccination_centre,10,location,200096,10,NA,0.016,1.6,1.6,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,GR,vaccination_centre,395,location,200096,405,NA,0.208,20.8,16,0.2,0.2,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,GR,vaccination_centre,128,location,200096,533,NA,0.071,7.1,12.3,0.06,0.27,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,GR,vaccination_centre,2382,location,200096,2915,NA,0.776,77.60000000000001,39.300000000000004,1.19,1.46,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,GR,vaccination_centre,509,location,200096,3424,NA,0.232,23.200000000000003,35.6,0.25,1.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,GR,vaccination_centre,1709,location,200096,5133,NA,0.466,46.6,38.6,0.85,2.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,GR,vaccination_centre,1993,location,200096,7126,NA,0.717,71.7,44.4,1,3.56,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,GR,vaccination_centre,2621,location,200096,9747,NA,0.768,76.8,50,1.31,4.87,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,GR,vaccination_centre,2958,location,200096,12705,NA,0.786,78.60000000000001,54.7,1.48,6.35,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,GR,vaccination_centre,3533,location,200096,16238,NA,0.79,79,58.599999999999994,1.77,8.12,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,GR,vaccination_centre,2593,location,200096,18831,NA,0.83,83,61.1,1.3,9.41,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,GR,vaccination_centre,3950,location,200096,22781,NA,0.769,76.9,63.3,1.97,11.39,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,GR,vaccination_centre,4842,location,200096,27623,NA,0.941,94.1,67.2,2.42,13.8,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,GR,vaccination_centre,4929,location,200096,32552,NA,0.979,97.89999999999999,70.5,2.46,16.27,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,GR,vaccination_centre,6924,location,200096,39476,NA,0.902,90.2,73.3,3.46,19.73,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,GR,vaccination_centre,7452,location,200096,46928,NA,0.915,91.5,75.7,3.72,23.45,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,GR,vaccination_centre,9403,location,200096,56331,NA,0.932,93.2,78.2,4.7,28.15,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,GR,vaccination_centre,8169,location,200096,64500,NA,0.987,98.7,80.30000000000001,4.08,32.23,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,GR,vaccination_centre,9746,location,200096,74246,NA,0.945,94.5,81.89999999999999,4.87,37.11,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,GR,vaccination_centre,9895,location,200096,84141,NA,0.844,84.39999999999999,82.19999999999999,4.95,42.05,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,GR,vaccination_centre,11496,location,200096,95637,NA,0.872,87.2,82.8,5.75,47.8,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,GR,vaccination_centre,8739,location,200096,104376,NA,0.855,85.5,83,4.37,52.16,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,GR,vaccination_centre,11088,location,200096,115464,NA,0.876,87.6,83.39999999999999,5.54,57.7,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,GR,vaccination_centre,9021,location,200096,124485,NA,0.829,82.89999999999999,83.39999999999999,4.51,62.21,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,GR,vaccination_centre,10427,location,200096,134912,NA,0.836,83.6,83.39999999999999,5.21,67.42,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,GR,vaccination_centre,7852,location,200096,142764,NA,0.811,81.10000000000001,83.3,3.92,71.35,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,GR,vaccination_centre,8345,location,200096,151109,NA,0.836,83.6,83.3,4.17,75.52,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,GR,vaccination_centre,4447,location,200096,155556,NA,0.82,82,83.3,2.22,77.74,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,GR,vaccination_centre,6856,location,200096,162412,NA,0.875,87.5,83.39999999999999,3.43,81.17,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,GR,vaccination_centre,5988,location,200096,168400,NA,0.902,90.2,83.6,2.99,84.16,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,GR,vaccination_centre,1700,location,200096,170100,NA,0.835,83.5,83.6,0.85,85.01,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,GR,vaccination_centre,2734,location,200096,172834,NA,0.877,87.7,83.7,1.37,86.38,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,GR,vaccination_centre,3256,location,200096,176090,NA,0.857,85.7,83.7,1.63,88,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,GR,vaccination_centre,3323,location,200096,179413,NA,0.722,72.2,83.5,1.66,89.66,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,GR,vaccination_centre,3146,location,200096,182559,NA,0.609,60.9,83,1.57,91.24,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,GR,vaccination_centre,3463,location,200096,186022,NA,0.567,56.699999999999996,82.3,1.73,92.97,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,GR,vaccination_centre,3614,location,200096,189636,NA,0.621,62.1,81.69999999999999,1.81,94.77,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,GR,vaccination_centre,3385,location,200096,193021,NA,0.64,64,81.39999999999999,1.69,96.46,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,GR,vaccination_centre,2745,location,200096,195766,NA,0.514,51.4,80.7,1.37,97.84,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,GR,vaccination_centre,2436,location,200096,198202,NA,0.479,47.9,80,1.22,99.05,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,GR,vaccination_centre,2949,location,200096,201151,NA,0.63,63,79.7,1.47,100.53,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,GR,vaccination_centre,1940,location,200096,203091,NA,0.688,68.8,79.60000000000001,0.97,101.5,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,GR,vaccination_centre,1462,location,200096,204553,NA,0.624,62.4,79.4,0.73,102.23,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,GR,vaccination_centre,961,location,200096,205514,NA,0.552,55.2,79.3,0.48,102.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,GR,nursing_home,0,location,200096,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,GR,nursing_home,0,location,200096,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,GR,nursing_home,0,location,200096,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,GR,nursing_home,0,location,200096,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,GR,nursing_home,0,location,200096,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,GR,nursing_home,0,location,200096,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,GR,nursing_home,0,location,200096,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,GR,nursing_home,0,location,200096,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,GR,nursing_home,0,location,200096,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,GR,nursing_home,0,location,200096,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,GR,nursing_home,0,location,200096,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,GR,nursing_home,2,location,200096,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,GR,nursing_home,0,location,200096,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,GR,nursing_home,0,location,200096,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,GR,nursing_home,0,location,200096,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,GR,nursing_home,0,location,200096,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,GR,nursing_home,0,location,200096,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,GR,nursing_home,113,location,200096,115,NA,0.014,1.4000000000000001,0.2,0.06,0.06,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,GR,nursing_home,0,location,200096,115,NA,0,0,0.2,0,0.06,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,GR,nursing_home,0,location,200096,115,NA,0,0,0.1,0,0.06,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,GR,nursing_home,135,location,200096,250,NA,0.013,1.3,0.3,0.07,0.12,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,GR,nursing_home,0,location,200096,250,NA,0,0,0.2,0,0.12,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,GR,nursing_home,0,location,200096,250,NA,0,0,0.2,0,0.12,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,GR,nursing_home,9,location,200096,259,NA,0.001,0.1,0.2,0,0.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,GR,nursing_home,0,location,200096,259,NA,0,0,0.2,0,0.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,GR,nursing_home,0,location,200096,259,NA,0,0,0.2,0,0.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,GR,nursing_home,0,location,200096,259,NA,0,0,0.2,0,0.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,GR,nursing_home,11,location,200096,270,NA,0.001,0.1,0.2,0.01,0.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,GR,nursing_home,1,location,200096,271,NA,0,0,0.1,0,0.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,GR,nursing_home,0,location,200096,271,NA,0,0,0.1,0,0.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,GR,nursing_home,0,location,200096,271,NA,0,0,0.1,0,0.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,GR,nursing_home,0,location,200096,271,NA,0,0,0.1,0,0.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,GR,nursing_home,0,location,200096,271,NA,0,0,0.1,0,0.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,GR,nursing_home,0,location,200096,271,NA,0,0,0.1,0,0.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
